layer,matrix,frob_svmo_over_W,frob_lora_raw_over_W,frob_lora_scaled_over_W,kurt_base,kurt_svmo,kurt_lora_raw,kurt_lora_scaled,maxstd_base,maxstd_svmo,maxstd_lora_raw,maxstd_lora_scaled
10,k_proj,0.0004877601459156722,0.019978469237685204,0.00048775991308502853,0.7611243933760099,0.7608628300500545,0.7599720600427752,0.7611357201902149,4.808120890650242,4.807890842867682,4.806691361321307,4.808114948276377
10,v_proj,0.0012163884239271283,0.025455564260482788,0.0012163891224190593,0.36170448206160494,0.36174836840596714,0.36129201116450493,0.36170849030757335,4.17271906535942,4.172879061134406,4.173351601080881,4.1727853734854445
10,o_proj,8.97529607755132e-05,0.025262488052248955,8.975114906206727e-05,0.7730927903992921,0.7731162075787904,0.7721552480763975,0.7730927540847112,4.5245781832124585,4.524581714374608,4.523654465405535,4.524578045690075
10,gate_proj,0.00018440613348502666,0.023283036425709724,0.00018441140127833933,0.7541041848331457,0.754172637080586,0.7529333342493627,0.7541039526749601,4.241301609124285,4.241471268163995,4.2407758960226145,4.241303153568242
10,up_proj,0.00038903733366169035,0.024957705289125443,0.00038903692620806396,0.5706443044346482,0.5706258361374809,0.569641577252698,0.5706417422918078,4.196812153718807,4.196766385912608,4.196682234829523,4.196820573156233
10,down_proj,5.2523384511005133e-05,0.024864746257662773,5.254113057162613e-05,1.5916403044994893,1.5916767108948247,1.5862147441384482,1.5916386305756458,5.385073927819355,5.385105338802158,5.383637091823495,5.385073950053811
11,q_proj,0.0005748126422986388,0.022232647985219955,0.000574744597543031,0.649443255222777,0.6494716768372985,0.6479279278376032,0.6494352399914065,4.685751359252123,4.685852059321738,4.684744380801002,4.6857600868345655
11,k_proj,0.0010195409413427114,0.020922662690281868,0.001019542571157217,0.937159212629495,0.937730973416454,0.9366003400248935,0.9372326404902578,4.876739345437571,4.8774181234175265,4.875270551849429,4.8767332320114845
11,v_proj,0.00014304943033494055,0.027743857353925705,0.0001430497650289908,0.35481209181970474,0.3548174195967203,0.3541351253495148,0.3548119594027551,4.2614862330059555,4.261508106059958,4.260353436762351,4.261485220402849
11,o_proj,0.0003918098518624902,0.026691526174545288,0.0003918231523130089,0.5555761558092044,0.5554722946506806,0.5546365034635824,0.5555758958579939,4.444494879435909,4.444401135678667,4.443967163752148,4.444502446382024
